Dominion Range 03240,32592,Valid,LL5,290.9,Found,2002,,,,,
Pohlitz,18853,Valid,L5,3000,Fell,1819,50.93333,12.13333,"(50.93333, 12.13333)",,
Pokhra,18858,Valid,H5,350,Fell,1866,26.71667,82.66667,"(26.71667, 82.66667)",,
Pollen,18860,Valid,CM2,253.6,Fell,1942,66.34833,14.015,"(66.34833, 14.015)",,
Pontlyfni,18865,Valid,Winonaite,157,Fell,1931,53.03639,-4.31944,"(53.03639, -4.31944)",,
Portales Valley,18874,Valid,H6,71400,Fell,1998,34.175,-103.295,"(34.175, -103.295)",11,1987
Portugal,18876,Valid,Stone-uncl,4500,Fell,1796,38.5,-8,"(38.5, -8.0)",,
Po-wang Chen,18879,Valid,LL,665,Fell,1933,31.41667,118.5,"(31.41667, 118.5)",,
Prambachkirchen,18883,Valid,L6,2125,Fell,1932,48.3025,13.94083,"(48.3025, 13.94083)",,
Pribram,18887,Valid,H5,5555,Fell,1959,49.66667,14.03333,"(49.66667, 14.03333)",,
Pricetown,18888,Valid,L6,900,Fell,1893,39.11667,-83.85,"(39.11667, -83.85)",38,2566
Puerto Lápice,45984,Valid,Eucrite-br,500,Fell,2007,39.35,-3.51667,"(39.35, -3.51667)",,
Pulsora,18899,Valid,H5,560,Fell,1863,23.36667,75.18333,"(23.36667, 75.18333)",,
Pultusk,18901,Valid,H5,250000,Fell,1868,52.76667,21.26667,"(52.76667, 21.26667)",,
Punganaru,18902,Valid,Stone-uncl,100,Fell,1811,13.33333,78.95,"(13.33333, 78.95)",,
Putinga,18905,Valid,L6,300000,Fell,1937,-29.03333,-53.05,"(-29.03333, -53.05)",,
Qidong,18907,Valid,L/LL5,1275,Fell,1982,32.08333,121.5,"(32.08333, 121.5)",,
Qingzhen,18908,Valid,EH3,2600,Fell,1976,26.53333,106.46667,"(26.53333, 106.46667)",,
Queen's Mercy,22357,Valid,H6,7000,Fell,1925,-30.11667,28.7,"(-30.11667, 28.7)",,
Quenggouk,22358,Valid,H4,6045,Fell,1857,17.76667,95.18333,"(17.76667, 95.18333)",,
Quesa,22360,Valid,"Iron, IAB-ung",10750,Fell,1898,39,-0.66667,"(39.0, -0.66667)",,
Quija,22361,Valid,H,17450,Fell,1990,44.61667,126.13333,"(44.61667, 126.13333)",,
Quincay,22363,Valid,L6,65,Fell,1851,46.6,0.25,"(46.6, 0.25)",,
Raco,22368,Valid,H5,5000,Fell,1957,-26.66667,-65.45,"(-26.66667, -65.45)",,
Raghunathpura,22371,Valid,"Iron, IIAB",10200,Fell,1986,27.72528,76.465,"(27.72528, 76.465)",,
Rahimyar Khan,31302,Valid,L5,67225,Fell,1983,28.225,70.2,"(28.225, 70.2)",,
Rakovka,22376,Valid,L6,9000,Fell,1878,52.98333,37.03333,"(52.98333, 37.03333)",,
Ramnagar,22384,Valid,L6,3766,Fell,1940,26.45,82.9,"(26.45, 82.9)",,
Rampurhat,22385,Valid,LL,100,Fell,1916,24.16667,87.76667,"(24.16667, 87.76667)",,
Ramsdorf,22386,Valid,L6,4682,Fell,1958,51.88333,6.93333,"(51.88333, 6.93333)",,
Ranchapur,22387,Valid,H4,290.4,Fell,1917,23.98333,87.08333,"(23.98333, 87.08333)",,
Rancho de la Presa,22390,Valid,H5,300,Fell,1899,19.86667,-100.81667,"(19.86667, -100.81667)",,
Rangala,22392,Valid,L6,3224.5,Fell,1937,25.38333,72.01667,"(25.38333, 72.01667)",,
Raoyang,22394,Valid,L6,4910,Fell,1919,38.2,115.7,"(38.2, 115.7)",,
Ras Tanura,22395,Valid,H6,6.1,Fell,1961,26.66667,50.15,"(26.66667, 50.15)",,
Rasgrad,22396,Valid,Stone-uncl,24700,Fell,1740,43.5,26.53333,"(43.5, 26.53333)",,
Ratyn,22398,Valid,Stone-uncl,910,Fell,1880,52.2,17.98333,"(52.2, 17.98333)",,
Red Canyon Lake,53502,Valid,H5,18.41,Fell,2007,38.13742,-119.75812,"(38.13742, -119.75812)",8,1391
Reliegos,22584,Valid,L5,17300,Fell,1947,42.475,-5.33333,"(42.475, -5.33333)",,
Rembang,22585,Valid,"Iron, IVA",10000,Fell,1919,-6.73333,111.36667,"(-6.73333, 111.36667)",,
Renazzo,22586,Valid,CR2,1000,Fell,1824,44.76667,11.28333,"(44.76667, 11.28333)",,
Renca,22587,Valid,L5,300,Fell,1925,-32.75,-65.28333,"(-32.75, -65.28333)",,
Renqiu,22589,Valid,L6,355,Fell,1916,38.66667,116.13333,"(38.66667, 116.13333)",,
Repeev Khutor,22590,Valid,"Iron, IIF",7000,Fell,1933,48.6,45.66667,"(48.6, 45.66667)",,
Revelstoke,22592,Valid,CI1,1,Fell,1965,51.33333,-118.95,"(51.33333, -118.95)",,
Rewari,22593,Valid,L6,3332,Fell,1929,28.2,76.66667,"(28.2, 76.66667)",,
Rich Mountain,22597,Valid,L6,668,Fell,1903,35.03333,-83.03333,"(35.03333, -83.03333)",37,2388
Uzcudun,24140,Valid,L,20000,Fell,1948,-44.11667,-66.15,"(-44.11667, -66.15)",,
Richardton,22599,Valid,H5,90000,Fell,1918,46.88333,-102.31667,"(46.88333, -102.31667)",3,569
Richland Springs,22602,Valid,OC,1900,Fell,1980,31.25,-99.03333,"(31.25, -99.03333)",23,2885
Richmond,22603,Valid,LL5,1800,Fell,1828,37.46667,-77.5,"(37.46667, -77.5)",40,2764
Rio Negro,22611,Valid,L4,1310,Fell,1934,-26.1,-49.8,"(-26.1, -49.8)",,
Rivolta de Bassi,22614,Valid,Stone-uncl,103.3,Fell,1490,45.48333,9.51667,"(45.48333, 9.51667)",,
Rochester,22637,Valid,H6,340,Fell,1876,41.08333,-86.28333,"(41.08333, -86.28333)",35,150
Rockhampton,22640,Valid,Stone-uncl,1641,Fell,1895,-23.38333,150.51667,"(-23.38333, 150.51667)",,
Roda,22641,Valid,Diogenite,400,Fell,1871,42.3,0.55,"(42.3, 0.55)",,
Rodach,22642,Valid,Stone-uncl,2900,Fell,1775,50.35,10.8,"(50.35, 10.8)",,
Rose City,22766,Valid,H5,10600,Fell,1921,44.51667,-83.95,"(44.51667, -83.95)",50,361
Rowton,22773,Valid,"Iron, IIIAB",3500,Fell,1876,52.76667,-2.51667,"(52.76667, -2.51667)",,
Ruhobobo,22780,Valid,L6,465.5,Fell,1976,-1.45,29.83333,"(-1.45, 29.83333)",,
Rumuruti,22782,Valid,R3.8-6,67,Fell,1934,0.26667,36.53333,"(0.26667, 36.53333)",,
Rupota,22783,Valid,L4-6,6000,Fell,1949,-10.26667,38.76667,"(-10.26667, 38.76667)",,
Ryechki,22791,Valid,L5,13000,Fell,1914,51.13333,34.5,"(51.13333, 34.5)",,
Sabetmahet,22792,Valid,H5,1250,Fell,1855,27.43333,82.08333,"(27.43333, 82.08333)",,
Sabrum,22793,Valid,LL6,478,Fell,1999,23.08333,91.66667,"(23.08333, 91.66667)",,
Sagan,22796,Valid,Stone-uncl,,Fell,1636,51.53333,14.88333,"(51.53333, 14.88333)",,
Saint-Sauveur,23101,Valid,EH5,14000,Fell,1914,43.73333,1.38333,"(43.73333, 1.38333)",,
Saint-Séverin,23102,Valid,LL6,271000,Fell,1966,45.3,0.23333,"(45.3, 0.23333)",,
Sakauchi,23103,Valid,Iron,4180,Fell,1913,35.66667,136.3,"(35.66667, 136.3)",,
Salem,23107,Valid,L6,61.4,Fell,1981,44.97917,-122.96944,"(44.97917, -122.96944)",12,2409
Salles,23111,Valid,L5,9000,Fell,1798,46.05,4.63333,"(46.05, 4.63333)",,
Salzwedel,23114,Valid,LL5,43,Fell,1985,52.75,11.05,"(52.75, 11.05)",,
Samelia,23115,Valid,"Iron, IIIAB",2462,Fell,1921,25.66667,74.86667,"(25.66667, 74.86667)",,
San Juan Capistrano,23128,Valid,H6,56,Fell,1973,33.48472,-117.6625,"(33.48472, -117.6625)",8,1174
San Michele,31315,Valid,L6,237,Fell,2002,43.66667,13,"(43.66667, 13.0)",,
San Pedro de Quiles,23130,Valid,L6,282,Fell,1956,-31.01667,-71.4,"(-31.01667, -71.4)",,
San Pedro Jacuaro,34063,Valid,LL6,460,Fell,1968,19.76667,-100.65,"(19.76667, -100.65)",,
Santa Barbara,23161,Valid,L4,400,Fell,1873,-29.2,-51.86667,"(-29.2, -51.86667)",,
Santa Cruz,23164,Valid,CM2,60,Fell,1939,24.16667,-99.33333,"(24.16667, -99.33333)",,
Santa Isabel,23165,Valid,L6,5500,Fell,1924,-33.9,-61.7,"(-33.9, -61.7)",,
Santa Lucia (2008),50909,Valid,L6,4000,Fell,2008,-31.535556,-68.489444,"(-31.535556, -68.489444)",,
São Jose do Rio Preto,23171,Valid,H4,927,Fell,1962,-20.81,-49.38056,"(-20.81, -49.38056)",,
Saratov,23176,Valid,L4,200000,Fell,1918,52.55,46.55,"(52.55, 46.55)",,
Sasagase,23187,Valid,H,695,Fell,1688,34.71667,137.78333,"(34.71667, 137.78333)",,
Sauguis,23188,Valid,L6,4000,Fell,1868,43.15,-0.85,"(43.15, -0.85)",,
Savtschenskoje,23190,Valid,LL4,2500,Fell,1894,47.21667,29.86667,"(47.21667, 29.86667)",,
Sayama,23192,Valid,CM2,430,Fell,1986,35.86667,139.4,"(35.86667, 139.4)",,
Sazovice,23455,Valid,L5,412,Fell,1934,49.23333,17.56667,"(49.23333, 17.56667)",,
Schellin,23457,Valid,L,7000,Fell,1715,53.35,15.05,"(53.35, 15.05)",,
Schenectady,23458,Valid,H5,283.3,Fell,1968,42.86083,-73.95028,"(42.86083, -73.95028)",47,2142
Schönenberg,23460,Valid,L6,8000,Fell,1846,48.11667,10.46667,"(48.11667, 10.46667)",,
Searsmont,23472,Valid,H5,5400,Fell,1871,44.36667,-69.2,"(44.36667, -69.2)",49,1727
Sediköy,23473,Valid,L6,240,Fell,1917,38.3,27.13333,"(38.3, 27.13333)",,
Segowlie,23476,Valid,LL6,6930,Fell,1853,26.75,84.78333,"(26.75, 84.78333)",,
Selakopi,23481,Valid,H5,1590,Fell,1939,-7.23333,107.33333,"(-7.23333, 107.33333)",,
Seldebourak,23483,Valid,H5,150,Fell,1947,22.83333,4.98333,"(22.83333, 4.98333)",,
Semarkona,23487,Valid,LL3.00,691,Fell,1940,22.25,79,"(22.25, 79.0)",,
Sena,23495,Valid,H4,4000,Fell,1773,41.71667,-0.05,"(41.71667, -0.05)",,
Senboku,23496,Valid,H6,866,Fell,1993,39.43833,140.51167,"(39.43833, 140.51167)",,
Seoni,23500,Valid,H6,20000,Fell,1966,21.68389,79.50083,"(21.68389, 79.50083)",,
Seres,23501,Valid,H4,8500,Fell,1818,41.05,23.56667,"(41.05, 23.56667)",,
Serra de Magé,23502,Valid,Eucrite-cm,1800,Fell,1923,-8.38333,-36.76667,"(-8.38333, -36.76667)",,
Sete Lagoas,23504,Valid,H4,350,Fell,1908,-19.46667,-44.21667,"(-19.46667, -44.21667)",,
Sevilla,23508,Valid,LL4,180,Fell,1862,37.41667,-6,"(37.41667, -6.0)",,
Sevrukovo,23509,Valid,L5,101000,Fell,1874,50.61667,36.6,"(50.61667, 36.6)",,
Sfax,23512,Valid,L6,7000,Fell,1989,34.75,10.71667,"(34.75, 10.71667)",,
Shalka,23521,Valid,Diogenite,4000,Fell,1850,23.1,87.3,"(23.1, 87.3)",,
Sharps,23525,Valid,H3.4,1265,Fell,1921,37.83333,-76.7,"(37.83333, -76.7)",40,921
Shelburne,23529,Valid,L5,18600,Fell,1904,44.05,-80.16667,"(44.05, -80.16667)",,
Shergotty,23530,Valid,Martian (shergottite),5000,Fell,1865,24.55,84.83333,"(24.55, 84.83333)",,
Sheyang,23531,Valid,L6,605,Fell,1976,33.65,120.06667,"(33.65, 120.06667)",,
Shikarpur,23534,Valid,L6,3679.7,Fell,1921,25.85,87.5775,"(25.85, 87.5775)",,
Shuangyang,23582,Valid,H5,3900,Fell,1971,43.5,125.66667,"(43.5, 125.66667)",,
Shupiyan,23583,Valid,H6,5000,Fell,1912,33.71667,74.83333,"(33.71667, 74.83333)",,
Shytal,23584,Valid,L6,3200,Fell,1863,24.33333,90.16667,"(24.33333, 90.16667)",,
Siena,23586,Valid,LL5,3700,Fell,1794,43.11667,11.6,"(43.11667, 11.6)",,
Sikhote-Alin,23593,Valid,"Iron, IIAB",23000000,Fell,1947,46.16,134.65333,"(46.16, 134.65333)",,
Silao,23594,Valid,H5,1710,Fell,1995,20.93333,-101.38333,"(20.93333, -101.38333)",,
Silistra,55584,Valid,Achondrite-ung,0.15,Fell,1917,44.11667,27.26667,"(44.11667, 27.26667)",,
Simmern,23603,Valid,H5,1222,Fell,1920,49.98333,7.53333,"(49.98333, 7.53333)",,
Sinai,23606,Valid,L6,1455,Fell,1916,30.9,32.48333,"(30.9, 32.48333)",,
Sindhri,23611,Valid,H5,8400,Fell,1901,26.21667,69.55,"(26.21667, 69.55)",,
Sinnai,23613,Valid,H6,2000,Fell,1956,39.3,9.2,"(39.3, 9.2)",,
Sioux County,23614,Valid,Eucrite-mmict,4100,Fell,1933,42.58333,-103.66667,"(42.58333, -103.66667)",19,2351
Sitathali,23616,Valid,H5,1600,Fell,1875,20.91667,82.58333,"(20.91667, 82.58333)",,
Sivas,23617,Valid,H6,40000,Fell,1989,39.82467,36.13583,"(39.82467, 36.13583)",,
Sixiangkou,23619,Valid,L5,630,Fell,1989,32.43333,119.86667,"(32.43333, 119.86667)",,
Ski,23621,Valid,L6,850,Fell,1848,59.73333,10.86667,"(59.73333, 10.86667)",,
Slavetic,23626,Valid,H5,1708,Fell,1868,45.68333,15.6,"(45.68333, 15.6)",,
Slobodka,23645,Valid,L4,2750,Fell,1818,55,35,"(55.0, 35.0)",,
Soheria,23660,Valid,OC,72.9,Fell,1960,27.13333,84.06667,"(27.13333, 84.06667)",,
Soko-Banja,23661,Valid,LL4,80000,Fell,1877,43.66667,21.86667,"(43.66667, 21.86667)",,
Sologne,23663,Valid,H5,54,Fell,1860,47.36667,1.73333,"(47.36667, 1.73333)",,
Sołtmany,53829,Valid,L6,1066,Fell,2011,54.00883,22.005,"(54.00883, 22.005)",,
Sone,23667,Valid,H5,17100,Fell,1866,35.16667,135.33333,"(35.16667, 135.33333)",,
Songyuan,23668,Valid,L6,36900,Fell,1993,45.25,125,"(45.25, 125.0)",,
Sopot,23670,Valid,OC,958,Fell,1927,44.41667,23.5,"(44.41667, 23.5)",,
Soroti,23671,Valid,"Iron, ungrouped",2050,Fell,1945,1.7,33.63333,"(1.7, 33.63333)",,
St. Caprais-de-Quinsac,23081,Valid,L6,360,Fell,1883,44.75,0.05,"(44.75, 0.05)",,
St. Christophe-la-Chartreuse,23082,Valid,L6,5500,Fell,1841,46.95,-1.5,"(46.95, -1.5)",,
St. Denis Westrem,23083,Valid,L6,700,Fell,1855,51.05,3.75,"(51.05, 3.75)",,
St. Germain-du-Pinel,23087,Valid,H6,4000,Fell,1890,48.01667,-1.15,"(48.01667, -1.15)",,
St. Louis,23089,Valid,H4,1000,Fell,1950,38.7,-90.23333,"(38.7, -90.23333)",18,2223
St. Mark's,23090,Valid,EH5,13780,Fell,1903,-32.01667,27.41667,"(-32.01667, 27.41667)",,
St. Mary's County,23091,Valid,LL3.3,24.3,Fell,1919,38.16667,-76.38333,"(38.16667, -76.38333)",45,424
St. Mesmin,23092,Valid,LL6,8300,Fell,1866,48.45,3.93333,"(48.45, 3.93333)",,
St. Michel,23093,Valid,L6,17000,Fell,1910,61.65,27.2,"(61.65, 27.2)",,
St.-Chinian,23097,Valid,L6,134.3,Fell,1959,43.43333,2.95,"(43.43333, 2.95)",,
Ställdalen,23712,Valid,H5,34000,Fell,1876,59.93333,14.95,"(59.93333, 14.95)",,
Stannern,23713,Valid,Eucrite-mmict,52000,Fell,1808,49.28333,15.56667,"(49.28333, 15.56667)",,
Stavropol,23717,Valid,L6,1500,Fell,1857,45.05,41.98333,"(45.05, 41.98333)",,
Ste. Marguerite,23099,Valid,H4,4960,Fell,1962,50.76667,3,"(50.76667, 3.0)",,
Sterlitamak,23724,Valid,"Iron, IIIAB",325000,Fell,1990,53.66667,55.98333,"(53.66667, 55.98333)",,
Stolzenau,23726,Valid,Stone-uncl,,Fell,1647,52.53333,9.05,"(52.53333, 9.05)",,
Stratford,23728,Valid,L6,50,Fell,1974,41.2,-73.13333,"(41.2, -73.13333)",24,1040
Strathmore,23729,Valid,L6,13400,Fell,1917,56.58333,-3.25,"(56.58333, -3.25)",,
Stretchleigh,23732,Valid,Stone-uncl,10400,Fell,1623,50.38333,-3.95,"(50.38333, -3.95)",,
St-Robert,23733,Valid,H5,25400,Fell,1994,45.96861,-72.97806,"(45.96861, -72.97806)",,
Success,23736,Valid,L6,3500,Fell,1924,36.48333,-90.66667,"(36.48333, -90.66667)",15,955
Suchy Dul,23737,Valid,L6,815.3,Fell,1969,50.53806,16.26333,"(50.53806, 16.26333)",,
Suizhou,23738,Valid,L6,260000,Fell,1986,31.61667,113.46667,"(31.61667, 113.46667)",,
Sulagiri,48951,Valid,LL6,110000,Fell,2008,12.66667,78.03333,"(12.66667, 78.03333)",,
Sultanpur,23741,Valid,L/LL6,1710.5,Fell,1916,25.93333,84.28333,"(25.93333, 84.28333)",,
Sungach,23745,Valid,H5,637,Fell,1935,44.86667,133.16667,"(44.86667, 133.16667)",,
Supuhee,23760,Valid,H6,7235,Fell,1865,26.71667,84.21667,"(26.71667, 84.21667)",,
Sutter's Mill,55529,Valid,C,992.5,Fell,2012,38.80389,-120.90806,"(38.80389, -120.90806)",8,1187
Sylacauga,23773,Valid,H4,5560,Fell,1954,33.18836,-86.2945,"(33.18836, -86.2945)",29,1637
Tabor,23776,Valid,H5,7540,Fell,1753,49.4,14.65,"(49.4, 14.65)",,
Tadjera,23778,Valid,L5,9000,Fell,1867,36.18333,5.41667,"(36.18333, 5.41667)",,
Tagish Lake,23782,Valid,C2-ung,10000,Fell,2000,59.70444,-134.20139,"(59.70444, -134.20139)",,
Tahara,23784,Valid,H4/5,1000,Fell,1991,34.72,137.305,"(34.72, 137.305)",,
Takenouchi,23789,Valid,H5,720,Fell,1880,35.38333,134.9,"(35.38333, 134.9)",,
Talampaya,23791,Valid,Eucrite-cm,1421,Fell,1995,,,,,
Tambakwatu,23795,Valid,L6,10500,Fell,1975,-7.75,112.76667,"(-7.75, 112.76667)",,
Tamdakht,48691,Valid,H5,100000,Fell,2008,31.16333,-7.015,"(31.16333, -7.015)",,
Tané,23801,Valid,L5,905,Fell,1918,35.43333,136.23333,"(35.43333, 136.23333)",,
Taonan,23873,Valid,L5,3850,Fell,1965,45.4,122.9,"(45.4, 122.9)",,
Tatahouine,23884,Valid,Diogenite,12000,Fell,1931,32.95,10.41667,"(32.95, 10.41667)",,
Tathlith,23885,Valid,L6,2500,Fell,1967,19.38333,43.73333,"(19.38333, 43.73333)",,
Tauk,23887,Valid,L6,6000,Fell,1929,35.13333,44.45,"(35.13333, 44.45)",,
Tauti,23888,Valid,L6,21000,Fell,1937,46.71667,23.5,"(46.71667, 23.5)",,
Tenham,23897,Valid,L6,160000,Fell,1879,-25.73333,142.95,"(-25.73333, 142.95)",,
Tennasilm,23898,Valid,L4,28500,Fell,1872,58.03333,26.95,"(58.03333, 26.95)",,
Thal,23908,Valid,H6,342,Fell,1950,33.4,70.6,"(33.4, 70.6)",,
Thika,54493,Valid,L6,14200,Fell,2011,-1.00278,37.15028,"(-1.00278, 37.15028)",,
Thuathe,23976,Valid,H4/5,45300,Fell,2002,-29.33333,27.58333,"(-29.33333, 27.58333)",,
Tianzhang,23984,Valid,H5,2232,Fell,1986,32.94667,118.99,"(32.94667, 118.99)",,
Tieschitz,23989,Valid,H/L3.6,28000,Fell,1878,49.6,17.11667,"(49.6, 17.11667)",,
Tilden,23998,Valid,L6,74800,Fell,1927,38.2,-89.68333,"(38.2, -89.68333)",34,1762
Tillaberi,23999,Valid,L6,3000,Fell,1970,14.25,1.53333,"(14.25, 1.53333)",,
Timochin,24004,Valid,H5,65500,Fell,1807,54.5,35.2,"(54.5, 35.2)",,
Tirupati,24009,Valid,H6,230,Fell,1934,13.63333,79.41667,"(13.63333, 79.41667)",,
Tissint,54823,Valid,Martian (shergottite),7000,Fell,2011,29.48195,-7.61123,"(29.48195, -7.61123)",,
Tjabe,24011,Valid,H6,20000,Fell,1869,-7.08333,111.53333,"(-7.08333, 111.53333)",,
Tjerebon,24012,Valid,L5,16500,Fell,1922,-6.66667,106.58333,"(-6.66667, 106.58333)",,
Tomakovka,24019,Valid,LL6,600,Fell,1905,47.85,34.76667,"(47.85, 34.76667)",,
Tomatlan,24020,Valid,H6,900,Fell,1879,20.16667,-105.21667,"(20.16667, -105.21667)",,
Tomita,24023,Valid,L,600,Fell,1916,34.5,133.75,"(34.5, 133.75)",,
Tomiya,24024,Valid,H4/5,27.5,Fell,1984,38.36667,140.86556,"(38.36667, 140.86556)",,
Tonk,24026,Valid,CI1,7.7,Fell,1911,24.65,76.86667,"(24.65, 76.86667)",,
Torino,24029,Valid,H6,977,Fell,1988,45.06667,7.66667,"(45.06667, 7.66667)",,
Torrington,24032,Valid,H6,259.1,Fell,1944,42.06667,-104.16667,"(42.06667, -104.16667)",14,890
Toulouse,24036,Valid,H6,1030,Fell,1812,43.6,1.4,"(43.6, 1.4)",,
Tounkin,24037,Valid,OC,2000,Fell,1824,51.73333,102.53333,"(51.73333, 102.53333)",,
Tourinnes-la-Grosse,24038,Valid,L6,14500,Fell,1863,50.78333,4.76667,"(50.78333, 4.76667)",,
Trebbin,24042,Valid,LL6,1250,Fell,1988,52.21667,13.16667,"(52.21667, 13.16667)",,
Trenzano,24046,Valid,H3/4,11800,Fell,1856,45.46667,10,"(45.46667, 10.0)",,
Treysa,24050,Valid,"Iron, IIIAB-an",63000,Fell,1916,50.91667,9.18333,"(50.91667, 9.18333)",,
Tromøy,24053,Valid,H,357.4,Fell,1950,58.47333,8.86667,"(58.47333, 8.86667)",,
Troup,24054,Valid,L6,1020,Fell,1917,32.16667,-95.1,"(32.16667, -95.1)",23,2915
Trysil,24057,Valid,L/LL6,640,Fell,1927,61.3,12.3,"(61.3, 12.3)",,
Tsukuba,24059,Valid,H5-6,800,Fell,1996,36.06333,140.145,"(36.06333, 140.145)",,
Tuan Tuc,24060,Valid,L6,13100,Fell,1921,9.66667,105.66667,"(9.66667, 105.66667)",,
Tugalin-Bulen,24062,Valid,H6,10000,Fell,1967,45.46667,105.38333,"(45.46667, 105.38333)",,
Tulung Dzong,24071,Valid,Stone-uncl,,Fell,1944,30,90.75,"(30.0, 90.75)",,
Turtle Lake,47343,Valid,L5,89.3,Fell,1996,45.34583,-92.05167,"(45.34583, -92.05167)",41,864
Tuxtuac,24086,Valid,LL5,30000,Fell,1975,21.66667,-103.36667,"(21.66667, -103.36667)",,
Tysnes Island,24094,Valid,H4,19860,Fell,1884,60,5.61667,"(60.0, 5.61667)",,
Tyumen,24095,Valid,Iron,750,Fell,1903,57.16667,65.53333,"(57.16667, 65.53333)",,
Uberaba,24096,Valid,H5,40000,Fell,1903,-19.81667,-48.78333,"(-19.81667, -48.78333)",,
Ucera,24097,Valid,H5,4590,Fell,1970,11.05,-69.85,"(11.05, -69.85)",,
Uchkuduk,24098,Valid,L6,1000,Fell,1989,41.76667,62.51667,"(41.76667, 62.51667)",,
Udaipur,24099,Valid,H3,2000,Fell,1976,,,,,
Udei Station,24101,Valid,"Iron, IAB-ung",103000,Fell,1927,7.95,8.08333,"(7.95, 8.08333)",,
Uden,24103,Valid,LL7,710,Fell,1840,51.65,5.61667,"(51.65, 5.61667)",,
Udipi,24104,Valid,H5,3600,Fell,1866,13.48333,74.78333,"(13.48333, 74.78333)",,
Ufana,24106,Valid,EL6,189.2,Fell,1957,-4.26667,35.35,"(-4.26667, 35.35)",,
Ulmiz,24108,Valid,L,76.5,Fell,1926,46.93333,7.21667,"(46.93333, 7.21667)",,
Umbala,24112,Valid,LL5,100,Fell,1822,30.33333,76.33333,"(30.33333, 76.33333)",,
Umm Ruaba,24118,Valid,L5,1700,Fell,1966,13.46667,31.21667,"(13.46667, 31.21667)",,
Undulung,24121,Valid,L4,113.4,Fell,1986,66.13889,124.76667,"(66.13889, 124.76667)",,
Unkoku,24123,Valid,OC,1000,Fell,1924,34.8,127,"(34.8, 127.0)",,
Urasaki,24129,Valid,Stone-uncl,1500,Fell,1926,34.48333,133.28333,"(34.48333, 133.28333)",,
Usti Nad Orlici,24132,Valid,L6,1269,Fell,1963,49.975,16.375,"(49.975, 16.375)",,
Utrecht,24135,Valid,L6,9700,Fell,1843,52.11667,5.18333,"(52.11667, 5.18333)",,
Utzenstorf,24136,Valid,H5,3422,Fell,1928,47.11667,7.55,"(47.11667, 7.55)",,
Vago,24143,Valid,H6,40,Fell,1668,45.41667,11.13333,"(45.41667, 11.13333)",,
Valdavur,24144,Valid,H6,2799,Fell,1944,11.98333,79.75,"(11.98333, 79.75)",,
Valdinizza,24145,Valid,L6,1004,Fell,1903,44.86667,9.15,"(44.86667, 9.15)",,
Valdinoce,24146,Valid,Stone-uncl,,Fell,1495,44.06667,12.1,"(44.06667, 12.1)",,
Valera,24149,Valid,L5,50000,Fell,1972,9.31667,-70.62833,"(9.31667, -70.62833)",,
Varre-Sai,53633,Valid,L5,2500,Fell,2010,-20.85001,-41.73356,"(-20.85001, -41.73356)",,
Vavilovka,24154,Valid,LL6,1932,Fell,1876,46.15,32.83333,"(46.15, 32.83333)",,
Vengerovo,24158,Valid,H5,10800,Fell,1950,56.13333,77.26667,"(56.13333, 77.26667)",,
Veramin,24162,Valid,Mesosiderite-B2,54000,Fell,1880,35.33333,51.63333,"(35.33333, 51.63333)",,
Verkhne Tschirskaia,24165,Valid,H5,8000,Fell,1843,48.41667,43.2,"(48.41667, 43.2)",,
Vernon County,24168,Valid,H6,1500,Fell,1865,43.5,-91.16667,"(43.5, -91.16667)",41,3072
Vetluga,24169,Valid,Eucrite-mmict,750,Fell,1949,57.8,45.8,"(57.8, 45.8)",,
Vigarano,24174,Valid,CV3,15000,Fell,1910,44.85,11.4,"(44.85, 11.4)",,
Villalbeto de la Peña,24179,Valid,L6,3500,Fell,2004,42.8,-4.66667,"(42.8, -4.66667)",,
Villarrica,24181,Valid,Stone-uncl,,Fell,1925,-25.83333,-56.5,"(-25.83333, -56.5)",,
Vilna,24183,Valid,L5,0.1,Fell,1967,54.225,-111.69167,"(54.225, -111.69167)",,
Virba,24185,Valid,L6,3600,Fell,1873,43.53333,22.63333,"(43.53333, 22.63333)",,
Vishnupur,24187,Valid,LL4-6,2437,Fell,1906,23.1,87.43333,"(23.1, 87.43333)",,
Vissannapeta,24188,Valid,Eucrite-cm,1303.8,Fell,1997,16.83333,80.75,"(16.83333, 80.75)",,
Visuni,24189,Valid,H6,594,Fell,1915,25.45,70,"(25.45, 70.0)",,
Vouillé,24191,Valid,L6,20000,Fell,1831,46.63333,0.16667,"(46.63333, 0.16667)",,
Walters,24210,Valid,L6,28100,Fell,1946,34.33333,-98.3,"(34.33333, -98.3)",20,2716
Warrenton,24215,Valid,CO3.7,1600,Fell,1877,38.68333,-91.15,"(38.68333, -91.15)",18,2219
Washougal,24218,Valid,Howardite,225,Fell,1939,45.58333,-122.35,"(45.58333, -122.35)",12,2977
Werdama,47344,Valid,H5,4000,Fell,2006,32.79732,21.78713,"(32.79732, 21.78713)",,
Wessely,24244,Valid,H5,3750,Fell,1831,48.95,17.38333,"(48.95, 17.38333)",,
Weston,24249,Valid,H4,150000,Fell,1807,41.266667,-73.266667,"(41.266667, -73.266667)",24,1040
Wethersfield (1971),24250,Valid,L6,350,Fell,1971,41.7,-72.65,"(41.7, -72.65)",24,1041
Wethersfield (1982),24251,Valid,L6,2756,Fell,1982,41.71056,-72.67361,"(41.71056, -72.67361)",24,1041
